path,target
./data/figs_0/f0149_03.png,R
./data/figs_0/f0165_05.png,R
./data/figs_0/s0122_03.png,T
./data/figs_0/s0105_03.png,T
./data/figs_0/s0212_04.png,R
./data/figs_0/f0204_10.png,L
./data/figs_0/s0214_09.png,L
./data/figs_0/f0008_10.png,T
./data/figs_0/f0166_10.png,W
./data/figs_0/s0127_04.png,T
./data/figs_0/s0081_07.png,A
./data/figs_0/s0092_07.png,A
./data/figs_0/f0085_10.png,L
./data/figs_0/s0090_10.png,W
./data/figs_0/f0190_08.png,A
./data/figs_0/s0156_02.png,T
./data/figs_0/s0248_02.png,R
./data/figs_0/f0018_08.png,A
./data/figs_0/s0041_09.png,L
./data/figs_0/f0231_03.png,R
./data/figs_0/f0194_10.png,A
./data/figs_0/s0217_02.png,T
./data/figs_0/f0137_01.png,A
./data/figs_0/f0180_01.png,W
./data/figs_0/s0121_07.png,A
./data/figs_0/f0146_08.png,T
./data/figs_0/f0224_09.png,L
./data/figs_0/s0031_02.png,A
./data/figs_0/f0229_08.png,T
./data/figs_0/s0200_06.png,W
./data/figs_0/s0108_03.png,T
./data/figs_0/s0096_03.png,W
./data/figs_0/f0210_09.png,L
./data/figs_0/f0142_06.png,L
./data/figs_0/f0235_01.png,R
./data/figs_0/s0071_09.png,L
./data/figs_0/f0221_06.png,A
./data/figs_0/f0106_08.png,W
./data/figs_0/s0014_06.png,W
./data/figs_0/s0103_10.png,L
./data/figs_0/s0170_02.png,A
./data/figs_0/s0035_07.png,L
./data/figs_0/s0120_08.png,A
./data/figs_0/f0158_04.png,W
./data/figs_0/s0013_03.png,A
./data/figs_0/s0012_01.png,A
./data/figs_0/f0057_02.png,W
./data/figs_0/f0140_08.png,T
./data/figs_0/s0240_01.png,A
./data/figs_0/s0166_10.png,W
./data/figs_0/f0075_09.png,L
./data/figs_0/s0243_08.png,T
./data/figs_0/f0039_03.png,T
./data/figs_0/s0112_02.png,T
./data/figs_0/f0133_03.png,W
./data/figs_0/f0031_02.png,A
./data/figs_0/s0176_08.png,W
./data/figs_0/f0005_03.png,A
./data/figs_0/f0160_08.png,T
./data/figs_0/s0129_04.png,W
./data/figs_0/s0218_02.png,A
./data/figs_0/s0175_06.png,L
./data/figs_0/f0019_10.png,L
./data/figs_0/s0181_09.png,L
./data/figs_0/f0027_08.png,A
./data/figs_0/f0048_04.png,R
./data/figs_0/s0169_05.png,R
./data/figs_0/f0233_08.png,T
./data/figs_0/f0236_04.png,A
./data/figs_0/s0140_08.png,T
./data/figs_0/f0112_02.png,T
./data/figs_0/f0071_09.png,L
./data/figs_0/f0052_08.png,L
./data/figs_0/f0157_03.png,R
./data/figs_0/s0199_04.png,W
./data/figs_0/f0024_06.png,W
./data/figs_0/f0043_08.png,A
./data/figs_0/f0202_08.png,L
./data/figs_0/f0003_10.png,L
./data/figs_0/f0010_01.png,W
./data/figs_0/f0069_10.png,A
./data/figs_0/f0108_03.png,T
./data/figs_0/s0087_03.png,T
./data/figs_0/f0192_07.png,T
./data/figs_0/s0247_08.png,W
./data/figs_0/f0006_09.png,A
./data/figs_0/s0165_05.png,R
./data/figs_0/f0074_02.png,W
./data/figs_0/s0158_04.png,W
./data/figs_0/s0192_07.png,T
./data/figs_0/s0208_03.png,T
./data/figs_0/s0115_03.png,T
./data/figs_0/f0104_08.png,W
./data/figs_0/f0197_08.png,T
./data/figs_0/s0002_05.png,R
./data/figs_0/s0245_07.png,W
./data/figs_0/s0131_10.png,L
./data/figs_0/f0065_09.png,L
./data/figs_0/s0235_01.png,R
./data/figs_0/s0069_10.png,A
./data/figs_0/s0042_04.png,R
./data/figs_0/s0137_01.png,A
./data/figs_0/s0126_10.png,T
./data/figs_0/s0189_09.png,A
./data/figs_0/s0025_06.png,W
./data/figs_0/f0209_04.png,W
./data/figs_0/s0024_06.png,W
./data/figs_0/f0121_07.png,A
./data/figs_0/f0114_05.png,R
./data/figs_0/s0149_03.png,R
./data/figs_0/f0249_04.png,A
./data/figs_0/s0196_05.png,A
./data/figs_0/f0040_07.png,T
./data/figs_0/s0074_02.png,W
./data/figs_0/s0085_10.png,L
./data/figs_0/s0138_06.png,L
./data/figs_0/f0127_04.png,T
./data/figs_0/f0030_10.png,A
./data/figs_0/f0092_07.png,A
./data/figs_0/f0033_02.png,R
./data/figs_0/f0188_10.png,L
./data/figs_0/s0049_03.png,T
./data/figs_0/f0213_07.png,W
./data/figs_0/f0105_03.png,T
./data/figs_0/f0090_10.png,W
./data/figs_0/s0141_01.png,R
./data/figs_0/f0129_04.png,W
./data/figs_0/s0026_03.png,T
./data/figs_0/s0083_04.png,R
./data/figs_0/f0164_05.png,R
./data/figs_0/s0128_10.png,L
./data/figs_0/s0018_08.png,A
./data/figs_0/f0237_07.png,A
./data/figs_0/f0060_05.png,R
./data/figs_0/s0082_06.png,L
./data/figs_0/f0234_10.png,L
./data/figs_0/s0250_10.png,L
./data/figs_0/s0241_04.png,R
./data/figs_0/f0119_08.png,W
./data/figs_0/f0042_04.png,R
./data/figs_0/f0228_07.png,L
./data/figs_0/s0206_08.png,T
./data/figs_0/s0226_10.png,L
./data/figs_0/s0232_09.png,L
./data/figs_0/s0202_08.png,L
./data/figs_0/s0022_05.png,R
./data/figs_0/s0095_05.png,R
./data/figs_0/s0190_08.png,A
./data/figs_0/s0061_08.png,W
./data/figs_0/s0177_02.png,T
./data/figs_0/f0062_06.png,L
./data/figs_0/f0139_10.png,L
./data/figs_0/f0078_03.png,R
./data/figs_0/f0054_03.png,T
./data/figs_0/s0162_09.png,L
./data/figs_0/s0045_06.png,L
./data/figs_0/s0066_08.png,W
./data/figs_0/s0163_03.png,T
./data/figs_0/f0107_03.png,R
./data/figs_0/f0100_10.png,W
./data/figs_0/s0075_09.png,L
./data/figs_0/s0084_03.png,R
./data/figs_0/f0007_09.png,L
./data/figs_0/s0033_02.png,R
./data/figs_0/s0094_03.png,A
./data/figs_0/f0029_08.png,L
./data/figs_0/f0101_07.png,W
./data/figs_0/f0002_05.png,R
./data/figs_0/s0244_09.png,L
./data/figs_6/s1696_04.png,R
./data/figs_6/f1646_04.png,R
./data/figs_6/s1677_01.png,A
./data/figs_6/s1740_07.png,A
./data/figs_6/s1667_10.png,W
./data/figs_6/f1552_04.png,R
./data/figs_6/f1614_09.png,L
./data/figs_6/s1502_04.png,T
./data/figs_6/f1632_08.png,L
./data/figs_6/s1660_08.png,A
./data/figs_6/f1609_07.png,T
./data/figs_6/s1713_07.png,W
./data/figs_6/f1546_08.png,L
./data/figs_6/s1539_06.png,L
./data/figs_6/s1674_02.png,T
./data/figs_6/s1528_09.png,L
./data/figs_6/s1727_02.png,T
./data/figs_6/s1544_05.png,A
./data/figs_6/f1542_06.png,W
./data/figs_6/f1693_08.png,T
./data/figs_6/s1709_01.png,R
./data/figs_6/f1508_10.png,T
./data/figs_6/f1634_09.png,T
./data/figs_6/s1703_01.png,W
./data/figs_6/f1524_08.png,T
./data/figs_6/s1542_06.png,W
./data/figs_6/s1714_03.png,A
./data/figs_6/f1656_02.png,T
./data/figs_6/s1570_09.png,L
./data/figs_6/s1716_08.png,A
./data/figs_6/f1722_10.png,L
./data/figs_6/f1611_07.png,T
./data/figs_6/s1733_02.png,T
./data/figs_6/f1523_05.png,R
./data/figs_6/f1516_02.png,R
./data/figs_6/s1607_08.png,T
./data/figs_6/f1644_01.png,R
./data/figs_6/s1536_02.png,T
./data/figs_6/s1554_10.png,L
./data/figs_6/f1608_01.png,R
./data/figs_6/f1590_09.png,L
./data/figs_6/f1676_09.png,L
./data/figs_6/f1506_02.png,T
./data/figs_6/s1613_05.png,R
./data/figs_6/s1699_07.png,T
./data/figs_6/s1572_07.png,T
./data/figs_6/f1532_07.png,L
./data/figs_6/f1555_10.png,A
./data/figs_6/f1660_08.png,A
./data/figs_6/f1707_02.png,T
./data/figs_6/s1735_09.png,W
./data/figs_6/s1608_01.png,R
./data/figs_6/f1669_03.png,T
./data/figs_6/f1664_03.png,R
./data/figs_6/s1739_01.png,W
./data/figs_6/f1717_04.png,R
./data/figs_6/f1591_03.png,A
./data/figs_6/s1525_10.png,L
./data/figs_6/f1701_01.png,R
./data/figs_6/f1633_05.png,R
./data/figs_6/f1737_07.png,A
./data/figs_6/f1720_07.png,A
./data/figs_6/f1554_10.png,L
./data/figs_6/f1593_04.png,R
./data/figs_6/s1621_05.png,R
./data/figs_6/s1644_01.png,R
./data/figs_6/s1692_08.png,L
./data/figs_6/f1553_08.png,T
./data/figs_6/f1537_07.png,W
./data/figs_6/f1556_06.png,L
./data/figs_6/s1545_03.png,W
./data/figs_6/s1579_01.png,R
./data/figs_6/f1711_02.png,T
./data/figs_6/s1547_01.png,R
./data/figs_6/f1575_08.png,T
./data/figs_6/f1641_09.png,L
./data/figs_6/f1606_03.png,T
./data/figs_6/f1539_06.png,L
./data/figs_6/s1533_05.png,R
./data/figs_6/s1631_03.png,W
./data/figs_6/s1507_07.png,W
./data/figs_6/f1642_05.png,R
./data/figs_6/s1722_10.png,L
./data/figs_6/f1734_09.png,A
./data/figs_6/f1668_07.png,R
./data/figs_6/f1505_10.png,L
./data/figs_6/s1643_09.png,A
./data/figs_6/s1655_07.png,A
./data/figs_6/f1514_01.png,T
./data/figs_6/s1509_08.png,L
./data/figs_6/f1741_06.png,L
./data/figs_6/s1620_07.png,L
./data/figs_6/s1592_02.png,T
./data/figs_6/s1581_05.png,R
./data/figs_6/f1530_02.png,T
./data/figs_6/f1736_08.png,T
./data/figs_6/s1596_04.png,R
./data/figs_6/f1569_06.png,L
./data/figs_6/s1534_05.png,A
./data/figs_6/f1744_02.png,L
./data/figs_6/f1659_04.png,R
./data/figs_6/s1710_03.png,R
./data/figs_6/f1670_08.png,L
./data/figs_6/s1702_03.png,T
./data/figs_6/f1662_04.png,W
./data/figs_6/f1697_04.png,W
./data/figs_6/s1666_10.png,L
./data/figs_6/s1622_07.png,L
./data/figs_6/s1619_04.png,R
./data/figs_6/f1598_06.png,A
./data/figs_6/f1681_10.png,W
./data/figs_6/s1737_07.png,A
./data/figs_6/f1648_01.png,W
./data/figs_6/s1744_02.png,L
./data/figs_6/f1509_08.png,L
./data/figs_6/f1733_02.png,T
./data/figs_6/s1537_07.png,W
./data/figs_6/f1529_03.png,T
./data/figs_6/f1649_05.png,R
./data/figs_6/s1656_02.png,T
./data/figs_6/f1604_06.png,L
./data/figs_6/f1525_10.png,L
./data/figs_6/s1506_02.png,T
./data/figs_6/s1609_07.png,T
./data/figs_6/f1566_05.png,A
./data/figs_6/s1615_07.png,L
./data/figs_6/s1580_09.png,W
./data/figs_6/f1567_04.png,W
./data/figs_6/s1561_06.png,R
./data/figs_6/f1587_05.png,R
./data/figs_6/s1589_06.png,L
./data/figs_6/s1603_08.png,T
./data/figs_6/f1690_01.png,A
./data/figs_6/f1730_05.png,R
./data/figs_6/s1672_06.png,A
./data/figs_6/f1691_09.png,W
./data/figs_6/s1583_04.png,R
./data/figs_6/f1750_01.png,W
./data/figs_6/f1543_03.png,T
./data/figs_6/s1635_02.png,T
./data/figs_6/s1687_10.png,L
./data/figs_6/f1522_03.png,W
./data/figs_6/s1642_05.png,R
./data/figs_6/s1614_09.png,L
./data/figs_6/f1663_08.png,T
./data/figs_6/f1545_03.png,W
./data/figs_6/f1599_04.png,R
./data/figs_6/s1573_02.png,W
./data/figs_6/f1511_08.png,W
./data/figs_6/s1683_08.png,T
./data/figs_6/f1655_07.png,A
./data/figs_6/f1636_03.png,A
./data/figs_6/s1601_07.png,R
./data/figs_6/f1635_02.png,T
./data/figs_6/s1685_03.png,W
./data/figs_6/s1611_07.png,T
./data/figs_6/f1651_02.png,W
./data/figs_6/s1543_03.png,T
./data/figs_6/s1504_10.png,L
./data/figs_6/s1638_04.png,A
./data/figs_6/f1700_07.png,A
./data/figs_6/f1747_06.png,W
./data/figs_6/f1680_02.png,W
./data/figs_6/s1725_02.png,T
./data/figs_6/s1676_09.png,L
./data/figs_6/f1658_08.png,A
./data/figs_6/s1741_06.png,L
./data/figs_6/f1502_04.png,T
./data/figs_6/s1728_01.png,R
./data/figs_6/s1718_09.png,L
./data/figs_6/s1563_01.png,R
./data/figs_6/s1540_03.png,R
./data/figs_6/s1564_05.png,R
./data/figs_6/f1564_05.png,R
./data/figs_6/s1665_07.png,W
./data/figs_6/f1580_09.png,W
./data/figs_6/s1519_03.png,W
./data/figs_6/s1538_04.png,R
./data/figs_6/f1547_01.png,R
./data/figs_6/s1559_06.png,W
./data/figs_6/s1599_04.png,R
./data/figs_6/s1748_02.png,T
./data/figs_6/f1696_04.png,R
./data/figs_6/f1718_09.png,L
./data/figs_6/s1591_03.png,A
./data/figs_6/f1705_01.png,A
./data/figs_6/f1671_09.png,W
./data/figs_6/s1742_06.png,L
./data/figs_6/f1631_03.png,W
./data/figs_6/f1565_09.png,L
./data/figs_6/f1527_02.png,W
./data/figs_6/s1531_08.png,L
./data/figs_6/s1624_08.png,L
./data/figs_6/s1651_02.png,W
./data/figs_6/f1731_04.png,A
./data/figs_6/f1616_04.png,R
./data/figs_6/s1526_03.png,L
./data/figs_6/s1645_06.png,L
./data/figs_6/s1604_06.png,L
./data/figs_6/f1519_03.png,W
./data/figs_6/f1626_05.png,R
./data/figs_6/s1594_07.png,W
./data/figs_6/f1544_05.png,A
./data/figs_6/s1597_06.png,L
./data/figs_6/s1691_09.png,W
./data/figs_6/s1658_08.png,A
./data/figs_6/s1671_09.png,W
./data/figs_6/s1646_04.png,R
./data/figs_6/f1622_07.png,L
./data/figs_6/f1561_06.png,R
./data/figs_6/f1573_02.png,W
./data/figs_6/f1526_03.png,L
./data/figs_6/s1518_02.png,T
./data/figs_6/s1697_04.png,W
./data/figs_6/f1692_08.png,L
./data/figs_6/s1532_07.png,L
./data/figs_6/f1613_05.png,R
./data/figs_6/f1667_10.png,W
./data/figs_6/s1522_03.png,W
./data/figs_6/s1630_05.png,R
./data/figs_6/f1520_09.png,L
./data/figs_6/f1721_09.png,W
./data/figs_6/f1724_01.png,W
./data/figs_6/f1582_05.png,R
./data/figs_6/f1551_09.png,A
./data/figs_6/s1701_01.png,R
./data/figs_6/s1602_07.png,L
./data/figs_6/s1633_05.png,R
./data/figs_6/f1699_07.png,T
./data/figs_6/f1504_10.png,L
./data/figs_6/f1688_03.png,A
./data/figs_6/f1534_05.png,A
./data/figs_6/f1541_01.png,R
./data/figs_6/f1603_08.png,T
./data/figs_6/s1510_06.png,A
./data/figs_6/s1681_10.png,W
./data/figs_6/s1711_02.png,T
./data/figs_6/s1513_06.png,T
./data/figs_6/s1606_03.png,T
./data/figs_6/f1685_03.png,W
./data/figs_6/s1560_02.png,T
./data/figs_6/f1619_04.png,R
./data/figs_6/f1602_07.png,L
./data/figs_6/s1647_02.png,A
./data/figs_6/s1654_02.png,W
./data/figs_6/s1530_02.png,T
./data/figs_6/f1714_03.png,A
./data/figs_6/s1503_03.png,W
./data/figs_6/f1576_06.png,T
./data/figs_6/s1661_02.png,A
./data/figs_6/f1639_06.png,T
./data/figs_6/s1689_08.png,T
./data/figs_6/f1703_01.png,W
./data/figs_6/s1738_10.png,L
./data/figs_6/f1578_01.png,W
./data/figs_6/f1628_10.png,L
./data/figs_6/s1688_03.png,A
./data/figs_6/f1618_01.png,A
./data/figs_6/f1650_08.png,L
./data/figs_6/f1739_01.png,W
./data/figs_6/f1661_02.png,A
./data/figs_6/f1723_05.png,A
./data/figs_6/s1569_06.png,L
./data/figs_6/f1550_08.png,L
./data/figs_6/f1518_02.png,T
./data/figs_6/s1730_05.png,R
./data/figs_6/s1593_04.png,R
./data/figs_6/f1743_08.png,A
./data/figs_6/s1617_03.png,R
./data/figs_6/f1521_02.png,T
./data/figs_6/s1515_02.png,T
./data/figs_6/f1674_02.png,T
./data/figs_6/s1562_01.png,R
./data/figs_6/f1535_08.png,L
./data/figs_6/f1706_07.png,T
./data/figs_6/s1734_09.png,A
./data/figs_6/s1659_04.png,R
./data/figs_6/s1575_08.png,T
./data/figs_6/f1560_02.png,T
./data/figs_6/f1709_01.png,R
./data/figs_6/f1531_08.png,L
./data/figs_6/s1588_07.png,T
./data/figs_6/s1565_09.png,L
./data/figs_6/s1686_04.png,A
./data/figs_6/s1747_06.png,W
./data/figs_6/f1600_02.png,A
./data/figs_6/s1616_04.png,R
./data/figs_6/f1713_07.png,W
./data/figs_6/s1706_07.png,T
./data/figs_6/s1521_02.png,T
./data/figs_6/f1657_08.png,L
./data/figs_6/s1571_01.png,W
./data/figs_6/s1568_08.png,A
./data/figs_6/s1523_05.png,R
./data/figs_6/f1727_02.png,T
./data/figs_6/s1585_10.png,L
./data/figs_6/f1728_01.png,R
./data/figs_6/f1586_05.png,A
./data/figs_6/s1520_09.png,L
./data/figs_6/f1549_08.png,A
./data/figs_6/f1581_05.png,R
./data/figs_6/s1578_01.png,W
./data/figs_6/f1746_09.png,L
./data/figs_6/f1666_10.png,L
./data/figs_6/f1559_06.png,W
./data/figs_6/f1749_07.png,T
./data/figs_6/s1721_09.png,W
./data/figs_6/f1596_04.png,R
./data/figs_6/s1598_06.png,A
./data/figs_6/f1601_07.png,R
./data/figs_6/f1742_06.png,L
./data/figs_6/f1597_06.png,L
./data/figs_6/s1505_10.png,L
./data/figs_6/s1527_02.png,W
./data/figs_6/s1582_05.png,R
./data/figs_6/s1618_01.png,A
./data/figs_6/f1679_09.png,A
./data/figs_6/f1665_07.png,W
./data/figs_6/s1508_10.png,T
./data/figs_6/f1570_09.png,L
./data/figs_6/f1623_04.png,R
./data/figs_6/s1595_08.png,L
./data/figs_6/f1729_02.png,T
./data/figs_6/f1577_10.png,L
./data/figs_6/f1654_02.png,W
./data/figs_6/s1555_10.png,A
./data/figs_6/s1514_01.png,T
./data/figs_6/s1657_08.png,L
./data/figs_6/s1700_07.png,A
./data/figs_6/f1595_08.png,L
./data/figs_6/s1652_09.png,L
./data/figs_6/f1607_08.png,T
./data/figs_6/f1625_03.png,T
./data/figs_6/f1513_06.png,T
./data/figs_6/s1600_02.png,A
./data/figs_6/f1574_07.png,A
./data/figs_6/f1605_03.png,A
./data/figs_6/s1627_02.png,A
./data/figs_6/s1626_05.png,R
./data/figs_6/s1723_05.png,A
./data/figs_6/f1515_02.png,T
./data/figs_6/f1652_09.png,L
./data/figs_6/s1636_03.png,A
./data/figs_6/f1740_07.png,A
./data/figs_6/f1732_04.png,T
./data/figs_6/f1689_08.png,T
./data/figs_6/f1571_01.png,W
./data/figs_6/f1684_03.png,R
./data/figs_6/f1579_01.png,R
./data/figs_6/f1673_06.png,W
./data/figs_6/f1558_07.png,T
./data/figs_6/f1726_02.png,T
./data/figs_6/s1557_10.png,L
./data/figs_6/s1590_09.png,L
./data/figs_6/s1574_07.png,A
./data/figs_6/f1687_10.png,L
./data/figs_6/s1548_06.png,W
./data/figs_6/s1648_01.png,W
./data/figs_6/f1568_08.png,A
./data/figs_6/s1653_07.png,T
./data/figs_6/s1584_03.png,T
./data/figs_6/f1517_07.png,W
./data/figs_6/s1704_09.png,L
./data/figs_6/f1624_08.png,L
./data/figs_6/s1712_04.png,R
./data/figs_6/f1507_07.png,W
./data/figs_6/f1637_06.png,W
./data/figs_6/f1675_02.png,A
./data/figs_6/f1647_02.png,A
./data/figs_6/f1725_02.png,T
./data/figs_6/s1675_02.png,A
./data/figs_6/f1528_09.png,L
./data/figs_6/s1546_08.png,L
./data/figs_6/f1533_05.png,R
./data/figs_6/f1585_10.png,L
./data/figs_6/s1726_02.png,T
./data/figs_6/s1629_08.png,T
./data/figs_6/s1501_06.png,L
./data/figs_6/f1501_06.png,L
./data/figs_6/s1623_04.png,R
./data/figs_6/s1708_07.png,W
./data/figs_6/f1704_09.png,L
./data/figs_6/f1672_06.png,A
./data/figs_6/f1630_05.png,R
./data/figs_6/s1610_09.png,L
./data/figs_6/s1637_06.png,W
./data/figs_6/s1678_06.png,L
./data/figs_6/s1628_10.png,L
./data/figs_6/f1710_03.png,R
./data/figs_6/f1583_04.png,R
./data/figs_6/s1736_08.png,T
./data/figs_6/f1682_05.png,T
./data/figs_6/s1511_08.png,W
./data/figs_6/f1620_07.png,L
./data/figs_6/f1683_08.png,T
./data/figs_6/f1653_07.png,T
./data/figs_6/s1517_07.png,W
./data/figs_6/f1678_06.png,L
./data/figs_6/f1640_04.png,W
./data/figs_6/f1716_08.png,A
./data/figs_6/f1589_06.png,L
./data/figs_6/f1627_02.png,A
./data/figs_6/f1715_07.png,A
./data/figs_6/f1738_10.png,L
./data/figs_6/s1605_03.png,A
./data/figs_6/s1558_07.png,T
./data/figs_6/s1720_07.png,A
./data/figs_6/s1745_09.png,T
./data/figs_6/s1529_03.png,T
./data/figs_6/s1707_02.png,T
./data/figs_6/s1750_01.png,W
./data/figs_6/s1516_02.png,R
./data/figs_6/f1562_01.png,R
./data/figs_6/s1690_01.png,A
./data/figs_6/s1649_05.png,R
./data/figs_6/f1610_09.png,L
./data/figs_6/s1639_06.png,T
./data/figs_6/f1563_01.png,R
./data/figs_6/s1705_01.png,A
./data/figs_6/s1586_05.png,A
./data/figs_6/f1512_05.png,R
./data/figs_6/f1638_04.png,A
./data/figs_6/f1592_02.png,T
./data/figs_6/s1682_05.png,T
./data/figs_6/s1612_08.png,T
./data/figs_6/f1617_03.png,R
./data/figs_6/f1612_08.png,T
./data/figs_6/f1735_09.png,W
./data/figs_6/s1673_06.png,W
./data/figs_6/s1663_08.png,T
./data/figs_6/f1536_02.png,T
./data/figs_6/s1550_08.png,L
./data/figs_6/s1662_04.png,W
./data/figs_6/s1680_02.png,W
./data/figs_6/s1556_06.png,L
./data/figs_6/s1717_04.png,R
./data/figs_6/s1552_04.png,R
./data/figs_6/s1541_01.png,R
./data/figs_6/s1731_04.png,A
./data/figs_6/s1587_05.png,R
./data/figs_6/f1629_08.png,T
./data/figs_6/s1724_01.png,W
./data/figs_6/f1645_06.png,L
./data/figs_6/f1748_02.png,T
./data/figs_6/s1535_08.png,L
./data/figs_6/f1643_09.png,A
./data/figs_6/f1712_04.png,R
./data/figs_6/s1566_05.png,A
./data/figs_6/f1745_09.png,T
./data/figs_6/f1686_04.png,A
./data/figs_6/s1567_04.png,W
./data/figs_6/s1664_03.png,R
./data/figs_6/f1695_06.png,W
./data/figs_6/s1625_03.png,T
./data/figs_6/s1668_07.png,R
./data/figs_6/s1679_09.png,A
./data/figs_6/s1641_09.png,L
./data/figs_6/s1634_09.png,T
./data/figs_6/f1677_01.png,A
./data/figs_6/s1732_04.png,T
./data/figs_6/s1693_08.png,T
./data/figs_6/s1549_08.png,A
./data/figs_6/s1553_08.png,T
./data/figs_6/f1572_07.png,T
./data/figs_6/s1650_08.png,L
./data/figs_6/s1695_06.png,W
./data/figs_6/s1715_07.png,A
./data/figs_6/s1684_03.png,R
./data/figs_6/f1557_10.png,L
./data/figs_6/s1551_09.png,A
./data/figs_6/s1669_03.png,T
./data/figs_6/f1540_03.png,R
./data/figs_6/s1576_06.png,T
./data/figs_6/s1729_02.png,T
./data/figs_6/f1510_06.png,A
./data/figs_6/f1548_06.png,W
./data/figs_6/s1512_05.png,R
./data/figs_6/f1588_07.png,T
./data/figs_6/f1615_07.png,L
./data/figs_6/s1749_07.png,T
./data/figs_6/f1708_07.png,W
./data/figs_6/f1503_03.png,W
./data/figs_6/f1719_02.png,T
./data/figs_6/f1621_05.png,R
./data/figs_6/s1743_08.png,A
./data/figs_6/f1538_04.png,R
./data/figs_6/f1694_03.png,W
./data/figs_6/f1594_07.png,W
./data/figs_6/s1698_10.png,L
./data/figs_6/s1524_08.png,T
./data/figs_6/s1632_08.png,L
./data/figs_6/f1702_03.png,T
./data/figs_6/f1584_03.png,T
./data/figs_6/s1670_08.png,L
./data/figs_6/s1694_03.png,W
./data/figs_6/s1577_10.png,L
./data/figs_6/f1698_10.png,L
./data/figs_6/s1640_04.png,W
./data/figs_6/s1719_02.png,T
./data/figs_6/s1746_09.png,L
./data/figs_7/f1828_09.png,A
./data/figs_7/f1810_05.png,R
./data/figs_7/s1871_08.png,A
./data/figs_7/s2000_10.png,T
./data/figs_7/f1889_04.png,R
./data/figs_7/s1769_07.png,T
./data/figs_7/s1896_02.png,W
./data/figs_7/f1834_02.png,T
./data/figs_7/s1899_06.png,L
./data/figs_7/f1985_03.png,R
./data/figs_7/s1762_03.png,R
./data/figs_7/s1856_06.png,L
./data/figs_7/s1776_09.png,W
./data/figs_7/f1863_04.png,W
./data/figs_7/f1940_03.png,R
./data/figs_7/f1879_02.png,T
./data/figs_7/s1929_09.png,W
./data/figs_7/f1992_01.png,R
./data/figs_7/f1923_06.png,A
./data/figs_7/s1793_07.png,T
./data/figs_7/s1812_09.png,L
./data/figs_7/f1956_10.png,A
./data/figs_7/f1806_05.png,R
./data/figs_7/s1770_03.png,R
./data/figs_7/f1774_03.png,R
./data/figs_7/s1771_01.png,A
./data/figs_7/f1844_06.png,W
./data/figs_7/s1865_01.png,R
./data/figs_7/s1872_04.png,W
./data/figs_7/f1958_04.png,A
./data/figs_7/s1968_08.png,L
./data/figs_7/s1864_07.png,T
./data/figs_7/f1786_05.png,W
./data/figs_7/f1983_03.png,R
./data/figs_7/f1801_03.png,T
./data/figs_7/s1966_07.png,T
./data/figs_7/f1876_05.png,W
./data/figs_7/s1973_04.png,W
./data/figs_7/s1965_04.png,R
./data/figs_7/f1793_07.png,T
./data/figs_7/s1798_08.png,T
./data/figs_7/f1773_07.png,T
./data/figs_7/f1817_07.png,T
./data/figs_7/s1901_05.png,R
./data/figs_7/f1966_07.png,T
./data/figs_7/f1779_07.png,A
./data/figs_7/f1852_01.png,W
./data/figs_7/s1955_08.png,T
./data/figs_7/s1970_09.png,L
./data/figs_7/s1839_06.png,W
./data/figs_7/s1826_04.png,W
./data/figs_7/s1759_09.png,T
./data/figs_7/s1811_02.png,T
./data/figs_7/s1998_07.png,A
./data/figs_7/f1901_05.png,R
./data/figs_7/f1813_08.png,A
./data/figs_7/s1840_04.png,R
./data/figs_7/f1767_09.png,T
./data/figs_7/f1805_07.png,L
./data/figs_7/f1902_04.png,R
./data/figs_7/s1911_09.png,A
./data/figs_7/s1866_10.png,A
./data/figs_7/f1797_09.png,W
./data/figs_7/f1900_04.png,W
./data/figs_7/f1783_04.png,R
./data/figs_7/f1881_03.png,R
./data/figs_7/f1888_05.png,A
./data/figs_7/s1870_02.png,T
./data/figs_7/f1929_09.png,W
./data/figs_7/s1782_09.png,L
./data/figs_7/s1957_05.png,W
./data/figs_7/f1963_10.png,W
./data/figs_7/f1776_09.png,W
./data/figs_7/s1783_04.png,R
./data/figs_7/f1765_06.png,L
./data/figs_7/s1935_04.png,R
./data/figs_7/s1847_10.png,L
./data/figs_7/s1939_04.png,A
./data/figs_7/s1758_03.png,R
./data/figs_7/f1772_04.png,W
./data/figs_7/s1900_04.png,W
./data/figs_7/s1781_02.png,W
./data/figs_7/f1921_04.png,R
./data/figs_7/f1898_05.png,W
./data/figs_7/f1947_07.png,T
./data/figs_7/f1798_08.png,T
./data/figs_7/f1761_09.png,L
./data/figs_7/s1876_05.png,W
./data/figs_7/f1753_02.png,R
./data/figs_7/s1951_04.png,W
./data/figs_7/f1909_03.png,R
./data/figs_7/f1943_03.png,W
./data/figs_7/s1884_03.png,W
./data/figs_7/f1964_10.png,W
./data/figs_7/f1850_04.png,R
./data/figs_7/f1965_04.png,R
./data/figs_7/f1925_03.png,A
./data/figs_7/f1754_08.png,A
./data/figs_7/f1998_07.png,A
./data/figs_7/f1807_10.png,W
./data/figs_7/f1939_04.png,A
./data/figs_7/f1946_09.png,A
./data/figs_7/s1916_09.png,T
./data/figs_7/f1869_10.png,L
./data/figs_7/f1959_07.png,L
./data/figs_7/s1796_09.png,A
./data/figs_7/f1950_03.png,R
./data/figs_7/f1791_03.png,T
